Acc	Name	Desc	Status
PF13022.9	HTH_Tnp_1_2	Helix-turn-helix of insertion element transposase	not_in_edm
PF20310.1	HTH_Tnp_2	Transposon related HTH domain protein	
PF13613.9	HTH_Tnp_4	Helix-turn-helix of DDE superfamily endonuclease	auto_discard
PF12759.10	HTH_Tnp_IS1	InsA C-terminal domain	not_in_edm
PF01710.19	HTH_Tnp_IS630	Transposase	not_in_edm
PF13542.9	HTH_Tnp_ISL3	Helix-turn-helix domain of transposase family ISL3	not_in_edm
PF02316.19	HTH_Tnp_Mu_1	Mu DNA-binding domain	not_in_edm
PF09039.14	HTH_Tnp_Mu_2	Mu DNA binding, I gamma subdomain	not_in_edm
PF11427.11	HTH_Tnp_Tc3_1	Tc3 transposase	not_in_edm
PF01498.21	HTH_Tnp_Tc3_2	Transposase	auto_discard
PF03221.19	HTH_Tnp_Tc5	Tc5 transposase DNA-binding domain	not_in_edm
PF02650.17	HTH_WhiA	WhiA C-terminal HTH domain	not_in_edm
PF17909.4	Htr2	Htr2 transmembrane domain	
PF09612.13	HtrL_YibB	Bacterial protein of unknown function (HtrL_YibB)	not_in_edm
PF04204.19	HTS	Homoserine O-succinyltransferase	included
PF18174.4	HU-CCDC81_bac_1	CCDC81-like prokaryotic HU domain 1	
PF18175.4	HU-CCDC81_bac_2	CCDC81-like prokaryotic HU domain 2	
PF14908.9	HU-CCDC81_euk_1	CCDC81 eukaryotic HU domain 1	not_in_edm
PF18289.4	HU-CCDC81_euk_2	CCDC81 eukaryotic HU domain 2	
PF14848.9	HU-DNA_bdg	DNA-binding domain	not_in_edm
PF18291.4	HU-HIG	HU domain fused to wHTH, Ig, or Glycine-rich motif	
PF15040.9	Humanin	Humanin family	not_in_edm
PF05393.14	Hum_adeno_E3A	Human adenovirus early E3A glycoprotein	not_in_edm
PF08729.13	HUN	HPC2 and ubinuclein domain	not_in_edm
PF04955.15	HupE_UreJ	HupE / UreJ protein	not_in_edm
PF13795.9	HupE_UreJ_2	HupE / UreJ protein	not_in_edm
PF01455.21	HupF_HypC	HupF/HypC family	not_in_edm
PF04809.16	HupH_C	HupH hydrogenase expression protein, C-terminal conserved region	not_in_edm
PF04005.15	Hus1	Hus1-like protein	not_in_edm
PF05962.14	HutD	HutD	not_in_edm
PF09021.14	HutP	HutP	not_in_edm
PF11160.11	Hva1_TUDOR	Hypervirulence associated proteins TUDOR domain	not_in_edm
PF07754.14	HVO_2753_ZBP	Small zinc finger protein HVO_2753-like, Zn-binding pocket	not_in_edm
PF09749.12	HVSL	Uncharacterised conserved protein	not_in_edm
PF17086.8	HV_small_capsid	Small capsid protein of Herpesviridae	not_in_edm
PF07536.17	HWE_HK	HWE histidine kinase	auto_discard
PF01638.20	HxlR	HxlR-like helix-turn-helix	not_in_edm
PF13787.9	HXXEE	Protein of unknown function with HXXEE motif	not_in_edm
PF07586.14	HXXSHH	Protein of unknown function (DUF1552)	not_in_edm
PF07449.14	HyaE	Hydrogenase-1 expression protein HyaE	not_in_edm
PF07212.14	Hyaluronidase_1	Hyaluronidase protein (HylP)	not_in_bgc
PF11046.11	HycA_repressor	Transcriptional repressor of hyc and hyp operons	not_in_edm
PF09790.12	Hyccin	Hyccin	not_in_edm
PF07450.14	HycH	Formate hydrogenlyase maturation protein HycH	not_in_edm
PF01750.21	HycI	Hydrogenase maturation protease	included
PF01968.21	Hydantoinase_A	Hydantoinase/oxoprolinase	included
PF02538.17	Hydantoinase_B	Hydantoinase B/oxoprolinase	included
PF19278.2	Hydant_A_C	Hydantoinase/oxoprolinase C-terminal domain	
PF05378.16	Hydant_A_N	Hydantoinase/oxoprolinase N-terminal region	included
PF18128.4	HydF_dimer	Hydrogen maturase F dimerization domain	
PF18133.4	HydF_tetramer	Hydrogen maturase F tetramerization domain	
PF17213.6	Hydin_ADK	Hydin Adenylate kinase-like domain	not_in_edm
PF00702.29	Hydrolase	haloacid dehalogenase-like hydrolase	included
PF07486.15	Hydrolase_2	Cell Wall Hydrolase	not_in_edm
PF08282.15	Hydrolase_3	haloacid dehalogenase-like hydrolase	included
PF12146.11	Hydrolase_4	Serine aminopeptidase, S33	included
PF13344.9	Hydrolase_6	Haloacid dehalogenase-like hydrolase	included
PF13242.9	Hydrolase_like	HAD-hyrolase-like	not_in_edm
PF01185.21	Hydrophobin	Fungal hydrophobin	not_in_edm
PF06766.14	Hydrophobin_2	Fungal hydrophobin	not_in_edm
PF14547.9	Hydrophob_seed	Hydrophobic seed protein	not_in_edm
PF06462.15	Hyd_WA	Propeller	not_in_edm
PF15311.9	HYLS1_C	Hydrolethalus syndrome protein 1 C-terminus	not_in_edm
PF01155.22	HypA	Hydrogenase/urease nickel incorporation, metallochaperone, hypA	not_in_edm
PF01924.19	HypD	Hydrogenase formation hypA family	not_in_edm
PF17788.4	HypF_C	HypF Kae1-like domain	
PF11765.11	Hyphal_reg_CWP	Hyphally regulated cell wall protein N-terminal	not_in_edm
PF19026.3	HYPK_UBA	HYPK UBA domain	
PF09509.13	Hypoth_Ymh	Protein of unknown function (Hypoth_ymh)	not_in_edm
PF02494.19	HYR	HYR domain	not_in_edm
PF15789.8	Hyr1	Hyphally regulated cell wall GPI-anchored protein 1	not_in_edm
PF18582.4	HZS_alpha	Hydrazine synthase alpha subunit middle domain	
PF09458.13	H_lectin	H-type lectin domain	not_in_edm
PF03030.19	H_PPase	Inorganic H+ pyrophosphatase	included
PF18372.4	I-EGF_1	Integrin beta epidermal growth factor like domain 1	
PF07679.19	I-set	Immunoglobulin I-set domain	not_in_bgc
PF06776.15	IalB	Invasion associated locus B (IalB) protein	not_in_edm
PF04568.15	IATP	Mitochondrial ATPase inhibitor, IATP	not_in_edm
PF11924.11	IAT_beta	Inverse autotransporter, beta-domain	not_in_edm
PF01749.23	IBB	Importin beta binding domain	not_in_edm
PF10416.12	IBD	Transcription-initiator DNA-binding domain IBD	not_in_edm
PF03810.22	IBN_N	Importin-beta N-terminal domain	not_in_edm
PF11422.11	IBP39	Initiator binding protein 39 kDa	not_in_edm
PF01485.24	IBR	IBR domain, a half RING-finger domain	not_in_edm
PF13956.9	Ibs_toxin	Toxin Ibs, type I toxin-antitoxin system	not_in_edm
PF03617.16	IBV_3A	IBV 3A protein	not_in_edm
PF03622.16	IBV_3B	IBV 3B protein	not_in_edm
PF03620.16	IBV_3C	IBV 3C protein	not_in_edm
PF04629.17	ICA69	Islet cell autoantigen ICA69, C-terminal domain	not_in_edm
PF03921.17	ICAM_N	Intercellular adhesion molecule (ICAM), N-terminal domain	not_in_edm
PF10480.12	ICAP-1_inte_bdg	Beta-1 integrin binding protein	not_in_edm
PF06384.14	ICAT	Beta-catenin-interacting protein ICAT	not_in_edm
PF08426.13	ICE2	ICE2	not_in_edm
PF05315.14	ICEA	ICEA Protein	not_in_bgc
PF05862.14	IceA2	Helicobacter pylori IceA2 protein	not_in_edm
PF11999.11	Ice_binding	Ice-binding-like	not_in_edm
PF00818.20	Ice_nucleation	Ice nucleation protein repeat	not_in_edm
PF00463.24	ICL	Isocitrate lyase family	included
PF01614.21	IclR	Bacterial transcriptional regulator	not_in_edm
PF06761.15	IcmF-related	Intracellular multiplication and human macrophage-killing	not_in_edm
PF14331.9	IcmF-related_N	IcmF-related N-terminal domain	not_in_edm
PF06744.15	IcmF_C	Type VI secretion protein IcmF C2-like domain	not_in_edm
PF04140.17	ICMT	Isoprenylcysteine carboxyl methyltransferase (ICMT) family	included
PF18543.4	ID	Intracellular delivery domain	
PF08858.13	IDEAL	IDEAL domain	not_in_edm
PF03971.17	IDH	Monomeric isocitrate dehydrogenase	included
PF01231.21	IDO	Indoleamine 2,3-dioxygenase	included
PF05760.15	IER	Immediate early response protein (IER)	not_in_edm
PF17335.5	IES5	Ino80 complex subunit 5	not_in_edm
PF11987.11	IF-2	Translation-initiation factor 2	not_in_edm
PF01008.20	IF-2B	Initiation factor 2 subunit family	included
PF08364.14	IF2_assoc	Bacterial translation initiation factor IF-2 associated region	not_in_edm
PF04760.18	IF2_N	Translation initiation factor IF-2, N-terminal region	manual_discard
PF00707.25	IF3_C	Translation initiation factor IF-3, C-terminal domain	not_in_edm
PF05198.19	IF3_N	Translation initiation factor IF-3, N-terminal domain	not_in_edm
PF01652.21	IF4E	Eukaryotic initiation factor 4E	not_in_edm
PF06140.16	Ifi-6-16	Interferon-induced 6-16 family	not_in_edm
PF00714.20	IFN-gamma	Interferon gamma	not_in_edm
PF07140.14	IFNGR1	Interferon gamma receptor (IFNGR1)	not_in_edm
PF07334.16	IFP_35_N	Interferon-induced 35 kDa protein (IFP 35) N-terminus	not_in_edm
PF14754.9	IFR3_antag	Papain-like auto-proteinase	not_in_edm
PF05004.16	IFRD	Interferon-related developmental regulator (IFRD)	not_in_edm
PF04836.15	IFRD_C	Interferon-related protein conserved region	not_in_edm
PF16718.8	IFS	Immunity factor for SPN	not_in_edm
PF14931.9	IFT20	Intraflagellar transport complex B, subunit 20	not_in_edm
PF15305.9	IFT43	Intraflagellar transport protein 43	not_in_edm
PF12317.11	IFT46_B_C	Intraflagellar transport complex B protein 46 C terminal	not_in_edm
PF10498.12	IFT57	Intra-flagellar transport protein 57	not_in_edm
PF18383.4	IFT81_CH	Intraflagellar transport 81 calponin homology domain	
PF17722.4	IFTAP	Intraflagellar transport-associated protein	
PF00047.28	ig	Immunoglobulin domain	not_in_bgc
PF07095.14	IgaA	Intracellular growth attenuator protein IgaA	not_in_edm
PF08365.14	IGF2_C	Insulin-like growth factor II E-peptide	not_in_edm
PF00219.21	IGFBP	Insulin-like growth factor binding protein	not_in_edm
PF14653.9	IGFL	Insulin growth factor-like family	not_in_edm
PF17517.5	IgGFc_binding	IgGFc binding protein	not_in_edm
PF01378.20	IgG_binding_B	B domain	not_in_edm
PF11550.11	IglC	Intracellular growth locus C protein	not_in_edm
PF00475.21	IGPD	Imidazoleglycerol-phosphate dehydratase	included
PF00218.24	IGPS	Indole-3-glycerol phosphate synthase	included
PF09597.13	IGR	IGR protein motif	not_in_edm
PF13895.9	Ig_2	Immunoglobulin domain	not_in_edm
PF13927.9	Ig_3	Immunoglobulin domain	not_in_edm
PF16680.8	Ig_4	T-cell surface glycoprotein CD3 delta chain	not_in_edm
PF16681.8	Ig_5	Ig-like domain on T-cell surface glycoprotein CD3 epsilon chain	not_in_edm
PF18452.4	Ig_6	Immunoglobulin domain	
PF19081.3	Ig_7	Ig-like domain CHU_C associated	
PF17736.4	Ig_C17orf99	C17orf99 Ig domain	
PF17737.4	Ig_C19orf38	Ig domain in C19orf38 (HIDE1)	
PF18368.4	Ig_GlcNase	Exo-beta-D-glucosaminidase Ig-fold domain	
PF15097.9	Ig_J_chain	Immunoglobulin J chain	not_in_edm
PF17753.4	Ig_mannosidase	Ig-fold domain	
PF10430.12	Ig_Tie2_1	Tie-2 Ig-like domain 1	not_in_bgc
PF16174.8	IHABP4_N	Intracellular hyaluronan-binding protein 4 N-terminal	not_in_edm
PF16530.8	IHHNV_capsid	Infectious hypodermal and haematopoietic necrosis virus, capsid	not_in_edm
PF15771.8	IHO1	Interactor of HORMAD1 protein 1	not_in_edm
PF05049.16	IIGP	Interferon-inducible GTPase (IIGP)	not_in_edm
PF18397.4	IKBKB_SDD	IQBAL scaffold dimerization domain	
PF04762.15	IKI3	IKI3 family	not_in_edm
PF12179.11	IKKbetaNEMObind	I-kappa-kinase-beta NEMO binding domain	not_in_bgc
PF00340.22	IL1	Interleukin-1 / 18	not_in_edm
PF00726.20	IL10	Interleukin 10	not_in_edm
PF07400.14	IL11	Interleukin 11	not_in_edm
PF03039.17	IL12	Interleukin-12 alpha subunit	not_in_edm
PF10420.12	IL12p40_C	Cytokine interleukin-12p40 C-terminus	not_in_edm
PF03487.16	IL13	Interleukin-13	not_in_edm
PF18001.4	Il13Ra_Ig	Interleukin-13 receptor subunit alpha Ig-like domain	
PF02372.18	IL15	Interleukin 15	not_in_edm
PF06083.14	IL17	Interleukin-17	not_in_edm
PF16742.8	IL17R_D_N	N-terminus of interleukin 17 receptor D	not_in_edm
PF16556.8	IL17R_fnIII_D1	Interleukin-17 receptor, fibronectin-III-like domain 1	not_in_edm
PF16578.8	IL17R_fnIII_D2	Interleukin 17 receptor D	not_in_edm
PF15037.9	IL17_R_N	Interleukin-17 receptor extracellular region	not_in_edm
PF02394.19	IL1_propep	Interleukin-1 propeptide	not_in_edm
PF00715.20	IL2	Interleukin 2	not_in_edm
PF14565.9	IL22	Interleukin 22 IL-10-related T-cell-derived-inducible factor	not_in_edm
PF16649.8	IL23	Interleukin 23 subunit alpha	not_in_edm
PF15177.9	IL28A	Interleukin-28A	not_in_edm
PF18707.4	IL2RB_N1	Interleukin-2 receptor subunit beta N-terminal domain 1	
PF15874.8	Il2rg	Putative Interleukin 2 receptor, gamma chain	not_in_edm
PF02059.18	IL3	Interleukin-3	not_in_edm
PF15209.9	IL31	Interleukin 31	not_in_edm
PF15225.9	IL32	Interleukin 32	not_in_edm
PF15095.9	IL33	Interleukin 33	not_in_edm
PF15036.9	IL34	Interleukin 34	not_in_edm
PF18611.4	IL3Ra_N	IL-3 receptor alpha chain N-terminal domain	
PF00727.21	IL4	Interleukin 4	not_in_edm
PF09238.13	IL4Ra_N	Interleukin-4 receptor alpha chain, N-terminal	not_in_edm
PF18258.4	IL4_i_Ig	Interleukin-4 inducing immunoglobulin-binding domain	
PF02025.18	IL5	Interleukin 5	not_in_edm
PF00489.20	IL6	Interleukin-6/G-CSF/MGF family	not_in_edm
PF09240.13	IL6Ra-bind	Interleukin-6 receptor alpha chain, binding	not_in_edm
PF01415.19	IL7	Interleukin 7	not_in_edm
PF00048.23	IL8	Small cytokines (intecrine/chemokine), interleukin-8 like	not_in_edm
PF01787.19	Ilar_coat	Ilarvirus coat protein	not_in_edm
PF15711.8	ILEI	Interleukin-like EMT inducer	not_in_edm
PF10311.12	Ilm1	Increased loss of mitochondrial DNA protein 1	not_in_edm
PF08049.14	IlvB_leader	IlvB leader peptide	not_in_edm
PF01450.22	IlvC	Acetohydroxy acid isomeroreductase, catalytic domain	included
PF00920.24	ILVD_EDD	Dehydratase family	included
PF08046.14	IlvGEDA_leader	IlvGEDA operon leader peptide	not_in_edm
PF07991.15	IlvN	Acetohydroxy acid isomeroreductase, NADPH-binding domain	included
PF09779.12	Ima1_N	Ima1 N-terminal domain	not_in_edm
PF12314.11	IMCp	Inner membrane complex protein	not_in_edm
PF08397.14	IMD	IRSp53/MIM homology domain	not_in_edm
PF05046.17	Img2	Mitochondrial large subunit ribosomal protein (Img2)	not_in_edm
PF12257.11	IML1	Vacuolar membrane-associated protein Iml1	not_in_edm
PF10300.12	Iml2-TPR_39	Iml2/Tetratricopeptide repeat protein 39	not_in_edm
PF15655.9	Imm-NTF2	NTF2 fold immunity protein	not_in_edm
PF15631.9	Imm-NTF2-2	NTF2 fold immunity protein	not_in_edm
PF14430.9	Imm1	Immunity protein Imm1	not_in_edm
PF15588.9	Imm10	Immunity protein 10	not_in_edm
PF15560.9	Imm12	Immunity protein 12	not_in_edm
PF15561.9	Imm15	Immunity protein 15	not_in_edm
PF15562.9	Imm17	Immunity protein 17	not_in_edm
PF15563.9	Imm19	Immunity protein 19	not_in_edm
PF14426.9	Imm2	Immunity protein Imm2	not_in_edm
PF15589.9	Imm21	Immunity protein 21	not_in_edm
PF15564.9	Imm25	Immunity protein 25	not_in_edm
PF15428.9	Imm26	Immunity protein 26	not_in_edm
PF15590.9	Imm27	Immunity protein 27	not_in_edm
PF14425.9	Imm3	Immunity protein Imm3	not_in_edm
PF15565.9	Imm30	Immunity protein 30	not_in_edm
PF15591.9	Imm31	Immunity protein 31	not_in_edm
PF15566.9	Imm32	Immunity protein 32	not_in_edm
PF15567.9	Imm35	Immunity protein 35	not_in_edm
PF15568.9	Imm39	Immunity protein 39	not_in_edm
PF15569.9	Imm40	Immunity protein 40	not_in_edm
PF15592.9	Imm41	Immunity protein 41	not_in_edm
PF15593.9	Imm42	Immunity protein 42	not_in_edm
PF15570.9	Imm43	Immunity protein 43	not_in_edm
PF15571.9	Imm44	Immunity protein 44	not_in_edm
PF15572.9	Imm45	Immunity protein 45	not_in_edm
PF15573.9	Imm47	Immunity protein 47	not_in_edm
PF15574.9	Imm48	Immunity protein 48	not_in_edm
PF15575.9	Imm49	Immunity protein 49	not_in_edm
PF14423.9	Imm5	Immunity protein Imm5	not_in_edm
PF15594.9	Imm50	Immunity protein 50	not_in_edm
PF15595.9	Imm51	Immunity protein 51	not_in_edm
PF15579.9	Imm52	Immunity protein 52	not_in_edm
PF15580.9	Imm53	Immunity protein 53	not_in_edm
PF15596.9	Imm57	Immunity protein 57	not_in_edm
PF15581.9	Imm58	Immunity protein 58	not_in_edm
PF15597.9	Imm59	Immunity protein 59	not_in_edm
PF14434.9	Imm6	Immunity protein Imm6	not_in_edm
PF15598.9	Imm61	Immunity protein 61	not_in_edm
PF15599.9	Imm63	Immunity protein 63	not_in_edm
PF15600.9	Imm64	Immunity protein 64	not_in_edm
PF15582.9	Imm65	Immunity protein 65	not_in_edm
PF15583.9	Imm68	Immunity protein 68	not_in_edm
PF15585.9	Imm7	Immunity protein 7	not_in_edm
PF15601.9	Imm70	Immunity protein 70	not_in_edm
PF15602.9	Imm71	Immunity protein 71	not_in_edm
PF15584.9	Imm72	Immunity protein 72	not_in_edm
PF15603.9	Imm74	Immunity protein 74	not_in_edm
PF15660.9	Imm75	Putative Immunity protein 75	not_in_edm
PF15586.9	Imm8	Immunity protein 8	not_in_edm
PF15587.9	Imm9	Immunity protein 9	not_in_edm
PF11480.11	ImmE5	Colicin-E5 Imm protein	not_in_edm
PF14373.9	Imm_superinfect	Superinfection immunity protein	not_in_edm
PF10688.12	Imp-YgjV	Bacterial inner membrane protein	not_in_edm
PF18591.4	IMP2_C	Immune Mapped Protein 2 (IMP2) C-terminal domain	
PF18590.4	IMP2_N	Immune Mapped Protein 2 (IMP2) N-terminal domain	
PF18642.4	IMPa_helical	Immunomodulating metalloprotease helical domain	
PF06812.15	ImpA_N	ImpA, N-terminal, type VI secretion system	not_in_edm
PF18650.4	IMPa_N_2	Immunomodulating metalloprotease N-terminal domain	
PF00478.28	IMPDH	IMP dehydrogenase / GMP reductase domain	included
PF07024.16	ImpE	ImpE protein	not_in_edm
PF18773.4	Importin_rep	Importin 13 repeat	
PF18786.4	Importin_rep_2	Importin 13 repeat	
PF18806.4	Importin_rep_3	Importin 13 repeat	
PF18808.4	Importin_rep_4	Importin repeat	
PF18816.4	Importin_rep_5	Importin repeat	
PF18829.4	Importin_rep_6	Importin repeat 6	
PF07826.14	IMP_cyclohyd	IMP cyclohydrolase-like protein	included
PF00817.23	IMS	impB/mucB/samB family	included
PF11799.11	IMS_C	impB/mucB/samB family C-terminal domain	manual_discard
PF11798.11	IMS_HHH	IMS family HHH motif	not_in_edm
PF15761.8	IMUP	Immortalisation up-regulated protein	not_in_edm
PF15018.9	InaF-motif	TRP-interacting helix	not_in_edm
PF15142.9	INCA1	INCA1	not_in_edm
PF17628.5	IncD	Inclusion membrane protein D	not_in_edm
PF17627.5	IncE	Inclusion membrane protein E	not_in_edm
PF03941.18	INCENP_ARK-bind	Inner centromere protein, ARK binding region	not_in_edm
PF12178.11	INCENP_N	Chromosome passenger complex (CPC) protein INCENP N terminal	not_in_edm
PF17626.5	IncF	Inclusion membrane protein F	not_in_edm
PF02387.18	IncFII_repA	IncFII RepA protein family	not_in_edm
PF04227.15	Indigoidine_A	Indigoidine synthase A like protein	included
PF12998.10	ING	Inhibitor of growth proteins N-terminal histone-binding	not_in_edm
PF02974.17	Inh	Protease inhibitor Inh	not_in_edm
PF11417.11	Inhibitor_G39P	Loader and inhibitor of phage G40P	not_in_edm
PF12559.11	Inhibitor_I10	Serine endopeptidase inhibitors	not_in_edm
PF10465.12	Inhibitor_I24	PinA peptidase inhibitor	not_in_edm
PF08246.15	Inhibitor_I29	Cathepsin propeptide inhibitor domain (I29)	not_in_bgc
PF10466.12	Inhibitor_I34	Saccharopepsin inhibitor I34	not_in_edm
PF03995.16	Inhibitor_I36	Peptidase inhibitor family I36	not_in_edm
PF09394.13	Inhibitor_I42	Chagasin family peptidase inhibitor I42	not_in_edm
PF10467.12	Inhibitor_I48	Peptidase inhibitor clitocypin	not_in_edm
PF11714.11	Inhibitor_I53	Thrombin inhibitor Madanin	not_in_edm
PF16850.8	Inhibitor_I66	Peptidase inhibitor I66	not_in_edm
PF11405.11	Inhibitor_I67	Bromelain inhibitor VI	not_in_edm
PF10468.12	Inhibitor_I68	Carboxypeptidase inhibitor I68	not_in_edm
PF13734.9	Inhibitor_I69	Spi protease inhibitor	not_in_bgc
PF12628.10	Inhibitor_I71	Falstatin, cysteine peptidase inhibitor	not_in_edm
PF11720.11	Inhibitor_I78	Peptidase inhibitor I78 family	included
PF05922.19	Inhibitor_I9	Peptidase inhibitor I9	included
PF11555.11	Inhibitor_Mig-6	EGFR receptor inhibitor Mig-6	not_in_bgc
PF04179.15	Init_tRNA_PT	Rit1 DUSP-like domain	not_in_edm
PF16928.8	Inj_translocase	DNA/protein translocase of phage P22 injectosome	not_in_edm
PF18981.3	InlK_D3	Internalin K domain (D3/D4)	
PF00876.21	Innexin	Innexin	not_in_edm
PF14612.9	Ino80_Iec3	IEC3 subunit of the Ino80 complex, chromatin re-modelling	not_in_edm
PF08193.14	INO80_Ies4	INO80 complex subunit Ies4	not_in_edm
PF01658.20	Inos-1-P_synth	Myo-inositol-1-phosphate synthase	included
PF00459.28	Inositol_P	Inositol monophosphatase family	included
PF17091.8	Inovirus_G7P_1	Inovirus G7P protein	not_in_edm
PF19978.2	Inovirus_G7P_2	Tail virion protein G7P	
PF11726.11	Inovirus_Gp2	Inovirus Gp2	auto_discard
PF12634.10	Inp1	Inheritance of peroxisomes protein 1	not_in_edm
PF18823.4	InPase	Inorganic Pyrophosphatase	
PF16776.8	INPP5B_PH	Type II inositol 1,4,5-trisphosphate 5-phosphatase PH domain	not_in_edm
PF05770.14	Ins134_P3_kin	Inositol 1,3,4-trisphosphate 5/6-kinase ATP-grasp domain	included
PF17927.4	Ins134_P3_kin_N	Inositol 1,3,4-trisphosphate 5/6-kinase pre-ATP-grasp domain	
PF08709.14	Ins145_P3_rec	Inositol 1,4,5-trisphosphate/ryanodine receptor	not_in_edm
PF19427.2	Insc_C	Protein inscuteable C-terminal	
PF16748.8	INSC_LBD	Inscuteable LGN-binding domain	not_in_edm
PF07281.15	INSIG	Insulin-induced protein (INSIG)	not_in_edm
PF00049.21	Insulin	Insulin/IGF/Relaxin family	not_in_edm
PF17870.4	Insulin_TMD	Insulin receptor trans-membrane segment	
PF06757.16	Ins_allergen_rp	Insect allergen related repeat, nitrile-specifier detoxification	not_in_edm
PF03488.17	Ins_beta	Nematode insulin-related peptide beta type	not_in_edm
PF06090.15	Ins_P5_2-kin	Inositol-pentakisphosphate 2-kinase	included
PF16617.8	INTAP	Intersectin and clathrin adaptor AP2 binding region	not_in_edm
PF12835.10	Integrase_1	Integrase	not_in_edm
PF13009.9	Integrase_2	Putative integrase	not_in_edm
PF02920.18	Integrase_DNA	DNA binding domain of tn916 integrase	not_in_edm
PF17921.4	Integrase_H2C2	Integrase zinc binding domain	
PF02022.22	Integrase_Zn	Integrase Zinc binding domain	included
PF00357.23	Integrin_alpha	Integrin alpha cytoplasmic region	not_in_edm
PF08441.15	Integrin_alpha2	Integrin alpha	not_in_edm
PF00362.21	Integrin_beta	Integrin beta chain VWA domain	not_in_edm
PF08725.14	Integrin_b_cyt	Integrin beta cytoplasmic domain	not_in_edm
PF07965.15	Integrin_B_tail	Integrin beta tail domain	not_in_edm
PF14890.9	Intein_splicing	Intein splicing domain	not_in_edm
PF09294.13	Interfer-bind	Interferon-alpha/beta receptor, fibronectin type III	not_in_edm
PF00143.22	Interferon	Interferon alpha/beta domain	not_in_edm
PF12354.11	Internalin_N	Bacterial adhesion/invasion protein N terminal	not_in_edm
PF09529.13	Intg_mem_TP0381	Integral membrane protein (intg_mem_TP0381)	not_in_edm
