Acc	Name	Desc	Status
PF11133.7	Phage_head_fibr	Head fiber protein	not_in_edm
PF11134.7	Phage_stabilise	Phage stabilisation protein	not_in_edm
PF11135.7	DUF2888	Protein of unknown function (DUF2888)	not_in_edm
PF11136.7	DUF2889	Protein of unknown function (DUF2889)	not_in_edm
PF11137.7	DUF2909	Protein of unknown function (DUF2909)	not_in_edm
PF11138.7	DUF2911	Protein of unknown function (DUF2911)	not_in_edm
PF11139.7	SfLAP	Sap, sulfolipid-1-addressing protein	not_in_edm
PF11140.7	DUF2913	Protein of unknown function (DUF2913)	not_in_edm
PF11141.7	DUF2914	Protein of unknown function (DUF2914)	not_in_edm
PF11142.7	DUF2917	Protein of unknown function (DUF2917)	not_in_edm
PF11143.7	DUF2919	Protein of unknown function (DUF2919)	not_in_edm
PF11144.7	DUF2920	Protein of unknown function (DUF2920)	not_in_edm
PF11145.7	DUF2921	Protein of unknown function (DUF2921)	not_in_edm
PF11146.7	DUF2905	Protein of unknown function (DUF2905)	not_in_edm
PF11148.7	DUF2922	Protein of unknown function (DUF2922)	not_in_edm
PF11149.7	DUF2924	Protein of unknown function (DUF2924)	not_in_edm
PF11150.7	DUF2927	Protein of unknown function (DUF2927)	not_in_edm
PF11151.7	DUF2929	Protein of unknown function (DUF2929)	not_in_edm
PF11152.7	CCB2_CCB4	Cofactor assembly of complex C subunit B, CCB2/CCB4	not_in_edm
PF11153.7	DUF2931	Protein of unknown function (DUF2931)	not_in_edm
PF11154.7	DUF2934	Protein of unknown function (DUF2934)	not_in_edm
PF11155.7	DUF2935	Domain of unknown function (DUF2935)	not_in_edm
PF11157.7	DUF2937	Protein of unknown function (DUF2937)	not_in_edm
PF11158.7	DUF2938	Protein of unknown function (DUF2938)	not_in_edm
PF11159.7	DUF2939	Protein of unknown function (DUF2939)	not_in_edm
PF11160.7	DUF2945	Protein of unknown function (DUF2945)	not_in_edm
PF11161.7	DUF2944	Protein of unknown function (DUF2946)	not_in_edm
PF11162.7	DUF2946	Protein of unknown function (DUF2946)	not_in_edm
PF11163.7	DUF2947	Protein of unknown function (DUF2947)	not_in_edm
PF11164.7	DUF2948	Protein of unknown function (DUF2948)	not_in_edm
PF11165.7	DUF2949	Protein of unknown function (DUF2949)	not_in_edm
PF11166.7	DUF2951	Protein of unknown function (DUF2951)	not_in_edm
PF11167.7	DUF2953	Protein of unknown function (DUF2953)	not_in_edm
PF11168.7	DUF2955	Protein of unknown function (DUF2955)	not_in_edm
PF11169.7	DUF2956	Protein of unknown function (DUF2956)	not_in_edm
PF11170.7	DUF2957	Protein of unknown function (DUF2957)	not_in_edm
PF11171.7	DUF2958	Protein of unknown function (DUF2958)	not_in_edm
PF11172.7	DUF2959	Protein of unknown function (DUF2959)	not_in_edm
PF11173.7	DUF2960	Protein of unknown function (DUF2960)	not_in_edm
PF11174.7	DUF2970	Protein of unknown function (DUF2970)	not_in_edm
PF11175.7	DUF2961	Protein of unknown function (DUF2961)	not_in_edm
PF11176.7	Tma16	Translation machinery-associated protein 16	not_in_edm
PF11177.7	DUF2964	Protein of unknown function (DUF2964)	not_in_edm
PF11178.7	DUF2963	Protein of unknown function (DUF2963)	not_in_edm
PF11179.7	DUF2967	Protein of unknown function (DUF2967)	not_in_edm
PF11180.7	DUF2968	Protein of unknown function (DUF2968)	not_in_edm
PF11181.7	YflT	Heat induced stress protein YflT	not_in_edm
PF11182.7	AlgF	Alginate O-acetyl transferase AlgF	not_in_edm
PF11183.7	PmrD	Polymyxin resistance protein PmrD	not_in_edm
PF11184.7	DUF2969	Protein of unknown function (DUF2969)	not_in_edm
PF11185.7	DUF2971	Protein of unknown function (DUF2971)	not_in_edm
PF11186.7	DUF2972	Protein of unknown function (DUF2972)	not_in_edm
PF11187.7	DUF2974	Protein of unknown function (DUF2974)	manual_discard
PF11188.7	DUF2975	Protein of unknown function (DUF2975)	not_in_edm
PF11189.7	DUF2973	Protein of unknown function (DUF2973)	not_in_edm
PF11190.7	DUF2976	Protein of unknown function (DUF2976)	not_in_edm
PF11191.7	DUF2782	Protein of unknown function (DUF2782)	not_in_edm
PF11192.7	DUF2977	Protein of unknown function (DUF2977)	not_in_edm
PF11193.7	DUF2812	Protein of unknown function (DUF2812)	not_in_edm
PF11195.7	DUF2829	Protein of unknown function (DUF2829)	not_in_edm
PF11196.7	DUF2834	Protein of unknown function (DUF2834)	not_in_edm
PF11197.7	DUF2835	Protein of unknown function (DUF2835)	not_in_edm
PF11198.7	DUF2857	Protein of unknown function (DUF2857)	not_in_edm
PF11199.7	DUF2891	Protein of unknown function (DUF2891)	not_in_edm
PF11200.7	DUF2981	Protein of unknown function (DUF2981)	not_in_edm
PF11201.7	DUF2982	Protein of unknown function (DUF2982)	not_in_edm
PF11202.7	PRTase_1	Phosphoribosyl transferase (PRTase)	not_in_edm
PF11203.7	EccE	Putative type VII ESX secretion system translocon, EccE	not_in_edm
PF11204.7	DUF2985	Protein of unknown function (DUF2985)	not_in_edm
PF11205.7	DUF2987	Protein of unknown function (DUF2987)	not_in_edm
PF11207.7	DUF2989	Protein of unknown function (DUF2989)	not_in_edm
PF11208.7	DUF2992	Protein of unknown function (DUF2992)	not_in_edm
PF11209.7	DUF2993	Protein of unknown function (DUF2993)	not_in_edm
PF11210.7	DUF2996	Protein of unknown function (DUF2996)	not_in_edm
PF11211.7	DUF2997	Protein of unknown function (DUF2997)	not_in_edm
PF11212.7	DUF2999	Protein of unknown function (DUF2999)	not_in_edm
PF11213.7	DUF3006	Protein of unknown function (DUF3006)	not_in_edm
PF11214.7	Med2	Mediator complex subunit 2	not_in_edm
PF11215.7	DUF3010	Protein of unknown function (DUF3010)	not_in_edm
PF11216.7	DUF3012	Protein of unknown function (DUF3012)	not_in_edm
PF11217.7	DUF3013	Protein of unknown function (DUF3013)	not_in_edm
PF11218.7	DUF3011	Protein of unknown function (DUF3011)	not_in_edm
PF11219.7	DUF3014	Protein of unknown function (DUF3014)	not_in_edm
PF11220.7	DUF3015	Protein of unknown function (DUF3015)	not_in_edm
PF11221.7	Med21	Subunit 21 of Mediator complex	not_in_edm
PF11222.7	DUF3017	Protein of unknown function (DUF3017)	not_in_edm
PF11223.7	DUF3020	Protein of unknown function (DUF3020)	not_in_edm
PF11224.7	DUF3023	Protein of unknown function (DUF3023)	not_in_edm
PF11225.7	DUF3024	Protein of unknown function (DUF3024)	not_in_edm
PF11226.7	DUF3022	Protein of unknown function (DUF3022)	not_in_edm
PF11227.7	DUF3025	Protein of unknown function (DUF3025)	not_in_edm
PF11228.7	DUF3027	Protein of unknown function (DUF3027)	not_in_edm
PF11229.7	Focadhesin	Focadhesin	not_in_edm
PF11230.7	DUF3029	Protein of unknown function (DUF3029)	not_in_edm
PF11231.7	DUF3034	Protein of unknown function (DUF3034)	not_in_edm
PF11232.7	Med25	Mediator complex subunit 25 PTOV activation and synapsin 2	not_in_edm
PF11233.7	DUF3035	Protein of unknown function (DUF3035)	not_in_edm
PF11235.7	Med25_SD1	Mediator complex subunit 25 synapsin 1	not_in_edm
PF11236.7	DUF3037	Protein of unknown function (DUF3037)	not_in_edm
PF11237.7	DUF3038	Protein of unknown function (DUF3038)	not_in_edm
PF11238.7	DUF3039	Protein of unknown function (DUF3039)	not_in_edm
PF11239.7	DUF3040	Protein of unknown function (DUF3040)	not_in_edm
PF11240.7	DUF3042	Protein of unknown function (DUF3042)	not_in_edm
PF11241.7	DUF3043	Protein of unknown function (DUF3043)	not_in_edm
PF11242.7	DUF2774	Protein of unknown function (DUF2774)	not_in_edm
PF11243.7	DUF3045	Protein of unknown function (DUF3045)	not_in_edm
PF11244.7	Med25_NR-box	Mediator complex subunit 25 C-terminal NR box-containing	not_in_edm
PF11245.7	DUF2544	Protein of unknown function (DUF2544)	not_in_edm
PF11246.7	Phage_gp53	Base plate wedge protein 53	not_in_edm
PF11247.7	DUF2675	Protein of unknown function (DUF2675)	not_in_edm
PF11248.7	DUF3046	Protein of unknown function (DUF3046)	not_in_edm
PF11249.7	DUF3047	Protein of unknown function (DUF3047)	not_in_edm
PF11250.7	FAF	Fantastic Four meristem regulator	not_in_edm
PF11251.7	DUF3050	Protein of unknown function (DUF3050)	not_in_edm
PF11252.7	DUF3051	Protein of unknown function (DUF3051)	not_in_edm
PF11253.7	DUF3052	Protein of unknown function (DUF3052)	not_in_edm
PF11254.7	DUF3053	Protein of unknown function (DUF3053)	not_in_edm
PF11255.7	DUF3054	Protein of unknown function (DUF3054)	not_in_edm
PF11256.7	DUF3055	Protein of unknown function (DUF3055)	not_in_edm
PF11258.7	DUF3048	Protein of unknown function (DUF3048) N-terminal domain	not_in_edm
PF11259.7	DUF3060	Protein of unknown function (DUF3060)	not_in_edm
PF11260.7	Spidroin_MaSp	Major ampullate spidroin 1 and 2	not_in_edm
PF11261.7	IRF-2BP1_2	Interferon regulatory factor 2-binding protein zinc finger	not_in_edm
PF11262.7	Tho2	Transcription factor/nuclear export subunit protein 2	not_in_edm
PF11263.7	Attachment_P66	Borrelia burgdorferi attachment protein P66	not_in_edm
PF11264.7	ThylakoidFormat	Thylakoid formation protein	not_in_edm
PF11265.7	Med25_VWA	Mediator complex subunit 25 von Willebrand factor type A	not_in_edm
PF11266.7	Ald_deCOase	Long-chain fatty aldehyde decarbonylase	included
PF11267.7	DUF3067	Domain of unknown function (DUF3067)	not_in_edm
PF11268.7	DUF3071	Protein of unknown function (DUF3071)	not_in_edm
PF11269.7	DUF3069	Protein of unknown function (DUF3069)	not_in_edm
PF11270.7	DUF3070	Protein of unknown function (DUF3070)	not_in_edm
PF11271.7	DUF3068	Protein of unknown function (DUF3068)	not_in_edm
PF11272.7	DUF3072	Protein of unknown function (DUF3072)	not_in_edm
PF11273.7	DUF3073	Protein of unknown function (DUF3073)	not_in_edm
PF11274.7	DUF3074	Protein of unknown function (DUF3074)	not_in_edm
PF11275.7	DUF3077	Protein of unknown function (DUF3077)	not_in_edm
PF11276.7	DUF3078	Protein of unknown function (DUF3078)	not_in_edm
PF11277.7	Med24_N	Mediator complex subunit 24 N-terminal	not_in_edm
PF11278.7	DUF3079	Protein of unknown function (DUF3079)	not_in_edm
PF11279.7	DUF3080	Protein of unknown function (DUF3080)	not_in_edm
PF11280.7	DUF3081	Protein of unknown function (DUF3081)	not_in_edm
PF11281.7	DUF3083	Protein of unknown function (DUF3083)	not_in_edm
PF11282.7	DUF3082	Protein of unknown function (DUF3082)	not_in_edm
PF11283.7	DUF3084	Protein of unknown function (DUF3084)	not_in_edm
PF11284.7	DUF3085	Protein of unknown function (DUF3085)	not_in_edm
PF11285.7	DUF3086	Protein of unknown function (DUF3086)	not_in_edm
PF11286.7	DUF3087	Protein of unknown function (DUF3087)	not_in_edm
PF11287.7	DUF3088	Protein of unknown function (DUF3088)	not_in_edm
PF11288.7	DUF3089	Protein of unknown function (DUF3089)	not_in_edm
PF11289.7	APA3_viroporin	Coronavirus accessory protein 3a	not_in_edm
PF11290.7	DUF3090	Protein of unknown function (DUF3090)	not_in_edm
PF11291.7	DUF3091	Protein of unknown function (DUF3091)	not_in_edm
PF11292.7	DUF3093	Protein of unknown function (DUF3093)	not_in_edm
PF11293.7	DUF3094	Protein of unknown function (DUF3094)	not_in_edm
PF11294.7	DUF3095	Protein of unknown function (DUF3095)	not_in_edm
PF11295.7	DUF3096	Protein of unknown function (DUF3096)	not_in_edm
PF11296.7	DUF3097	Protein of unknown function (DUF3097)	not_in_edm
PF11297.7	DUF3098	Protein of unknown function (DUF3098)	not_in_edm
PF11298.7	DUF3099	Protein of unknown function (DUF3099)	not_in_edm
PF11299.7	DUF3100	Protein of unknown function (DUF3100)	not_in_edm
PF11300.7	DUF3102	Protein of unknown function (DUF3102)	not_in_edm
PF11301.7	DUF3103	Protein of unknown function (DUF3103)	not_in_edm
PF11302.7	DUF3104	Protein of unknown function (DUF3104)	not_in_edm
PF11303.7	DUF3105	Protein of unknown function (DUF3105)	not_in_edm
PF11304.7	DUF3106	Protein of unknown function (DUF3106)	not_in_edm
PF11305.7	DUF3107	Protein of unknown function (DUF3107)	not_in_edm
PF11306.7	DUF3108	Protein of unknown function (DUF3108)	not_in_edm
PF11307.7	DUF3109	Protein of unknown function (DUF3109)	not_in_edm
PF11308.7	Glyco_hydro_129	Glycosyl hydrolases related to GH101 family, GH129	not_in_edm
PF11309.7	DUF3112	Protein of unknown function (DUF3112)	not_in_edm
PF11310.7	DUF3113	Protein of unknown function (DUF3113)	not_in_edm
PF11311.7	DUF3114	Protein of unknown function (DUF3114)	not_in_edm
PF11312.7	Methyltransf_34	Putative SAM-dependent methyltransferase	included
PF11313.7	DUF3116	Protein of unknown function (DUF3116)	not_in_edm
PF11314.7	DUF3117	Protein of unknown function (DUF3117)	not_in_edm
PF11315.7	Med30	Mediator complex subunit 30	not_in_edm
PF11316.7	Rhamno_transf	Putative rhamnosyl transferase	not_in_edm
PF11317.7	DUF3119	Protein of unknown function (DUF3119)	not_in_edm
PF11318.7	DUF3120	Protein of unknown function (DUF3120)	not_in_edm
PF11319.7	VasI	Type VI secretion system VasI, EvfG, VC_A0118	not_in_edm
PF11320.7	DUF3122	Protein of unknown function (DUF3122)	not_in_edm
PF11321.7	DUF3123	Protein of unknown function (DUF3123)	not_in_edm
PF11322.7	DUF3124	Protein of unknown function (DUF3124)	not_in_edm
PF11323.7	DUF3125	Protein of unknown function (DUF3125)	not_in_edm
PF11324.7	DUF3126	Protein of unknown function (DUF3126)	not_in_edm
PF11325.7	DUF3127	Domain of unknown function (DUF3127)	not_in_edm
PF11326.7	DUF3128	Protein of unknown function (DUF3128)	not_in_edm
PF11327.7	DUF3129	Protein of unknown function (DUF3129)	not_in_edm
PF11328.7	DUF3130	Protein of unknown function (DUF3130	not_in_edm
PF11329.7	DUF3131	Protein of unknown function (DUF3131)	not_in_edm
PF11330.7	DUF3132	Protein of unknown function (DUF3132)	not_in_edm
PF11331.7	zinc_ribbon_12	Probable zinc-ribbon domain	not_in_edm
PF11332.7	DUF3134	Protein of unknown function (DUF3134)	not_in_edm
PF11333.7	DUF3135	Protein of unknown function (DUF3135)	not_in_edm
PF11334.7	DUF3136	Protein of unknown function (DUF3136)	not_in_edm
PF11335.7	DUF3137	Protein of unknown function (DUF3137)	not_in_edm
PF11336.7	DUF3138	Protein of unknown function (DUF3138)	not_in_edm
PF11337.7	DUF3139	Protein of unknown function (DUF3139)	not_in_edm
PF11338.7	DUF3140	Protein of unknown function (DUF3140)	not_in_edm
PF11339.7	DUF3141	Protein of unknown function (DUF3141)	not_in_edm
PF11340.7	DUF3142	Protein of unknown function (DUF3142)	not_in_edm
PF11341.7	DUF3143	Protein of unknown function (DUF3143)	not_in_edm
PF11342.7	DUF3144	Protein of unknown function (DUF3144)	not_in_edm
PF11343.7	DUF3145	Protein of unknown function (DUF3145)	not_in_edm
PF11344.7	DUF3146	Protein of unknown function (DUF3146)	not_in_edm
PF11345.7	DUF3147	Protein of unknown function (DUF3147)	not_in_edm
PF11346.7	DUF3149	Protein of unknown function (DUF3149)	not_in_edm
PF11347.7	DUF3148	Protein of unknown function (DUF3148)	not_in_edm
PF11348.7	DUF3150	Protein of unknown function (DUF3150)	not_in_edm
PF11349.7	DUF3151	Protein of unknown function (DUF3151)	not_in_edm
PF11350.7	DUF3152	Protein of unknown function (DUF3152)	not_in_edm
PF11351.7	GTA_holin_3TM	Holin of 3TMs, for gene-transfer release	not_in_edm
PF11352.7	DUF3155	Protein of unknown function (DUF3155)	not_in_edm
PF11353.7	DUF3153	Protein of unknown function (DUF3153)	not_in_edm
PF11354.7	DUF3156	Protein of unknown function (DUF3156)	not_in_edm
PF11355.7	DUF3157	Protein of unknown function (DUF3157)	not_in_edm
PF11356.7	T2SSC	Type II secretion system protein C	not_in_edm
PF11357.7	Spy1	Cell cycle regulatory protein	not_in_edm
PF11358.7	DUF3158	Protein of unknown function (DUF3158)	not_in_edm
PF11359.7	gpUL132	Glycoprotein UL132	not_in_edm
PF11360.7	DUF3110	Protein of unknown function (DUF3110)	not_in_edm
PF11361.7	DUF3159	Protein of unknown function (DUF3159)	not_in_edm
PF11362.7	DUF3161	Protein of unknown function (DUF3161)	not_in_edm
PF11363.7	DUF3164	Protein of unknown function (DUF3164)	not_in_edm
PF11364.7	DUF3165	Protein of unknown function (DUF3165)	not_in_edm
PF11365.7	SOGA	Protein SOGA	not_in_edm
PF11367.7	DUF3168	Protein of unknown function (DUF3168)	not_in_edm
PF11368.7	DUF3169	Protein of unknown function (DUF3169)	not_in_edm
PF11369.7	DUF3160	Protein of unknown function (DUF3160)	not_in_edm
PF11371.7	DUF3172	Protein of unknown function (DUF3172)	not_in_edm
PF11372.7	DUF3173	Domain of unknown function (DUF3173)	not_in_edm
PF11373.7	DUF3175	Protein of unknown function (DUF3175)	not_in_edm
PF11374.7	DUF3176	Protein of unknown function (DUF3176)	not_in_edm
PF11375.7	DUF3177	Protein of unknown function (DUF3177)	not_in_edm
PF11376.7	DUF3179	Protein of unknown function (DUF3179)	not_in_edm
PF11377.7	DUF3180	Protein of unknown function (DUF3180)	not_in_edm
PF11378.7	DUF3181	Protein of unknown function (DUF3181)	not_in_edm
PF11379.7	DUF3182	Protein of unknown function (DUF3182)	not_in_edm
PF11380.7	Stealth_CR2	Stealth protein CR2, conserved region 2	included
PF11381.7	DUF3185	Protein of unknown function (DUF3185)	not_in_edm
PF11382.7	MctB	Copper transport outer membrane protein, MctB	not_in_edm
PF11383.7	DUF3187	Protein of unknown function (DUF3187)	not_in_edm
PF11384.7	DUF3188	Protein of unknown function (DUF3188)	not_in_edm
PF11385.7	DUF3189	Protein of unknown function (DUF3189)	not_in_edm
PF11386.7	VERL	Vitelline envelope receptor for lysin	not_in_edm
PF11387.7	DUF2795	Protein of unknown function (DUF2795)	not_in_edm
PF11388.7	DotA	Phagosome trafficking protein DotA	not_in_edm
PF11389.7	Porin_OmpL1	Leptospira porin protein OmpL1	not_in_edm
PF11390.7	FdsD	NADH-dependant formate dehydrogenase delta subunit FdsD	not_in_edm
PF11391.7	DUF2798	Protein of unknown function (DUF2798)	not_in_edm
PF11392.7	DUF2877	Protein of unknown function (DUF2877)	not_in_edm
PF11393.7	T4BSS_DotI_IcmL	Type-IV b secretion system, inner-membrane complex component	not_in_edm
PF11394.7	DUF2875	Protein of unknown function (DUF2875)	not_in_edm
PF11395.7	DUF2873	Protein of unknown function (DUF2873)	not_in_edm
PF11396.7	PepSY_like	Putative beta-lactamase-inhibitor-like, PepSY-like	not_in_edm
PF11397.7	GlcNAc	Glycosyltransferase (GlcNAc)	included
PF11398.7	DUF2813	Protein of unknown function (DUF2813)	not_in_edm
PF11399.7	DUF3192	Protein of unknown function (DUF3192)	not_in_edm
PF11401.7	Tetrabrachion	Tetrabrachion	not_in_edm
PF11402.7	Antifungal_prot	Antifungal protein	not_in_edm
PF11403.7	Yeast_MT	Yeast metallothionein	not_in_edm
PF11404.7	Potassium_chann	Potassium voltage-gated channel	not_in_edm
PF11405.7	Inhibitor_I67	Bromelain inhibitor VI	not_in_edm
PF11406.7	Tachystatin_A	Antimicrobial peptide tachystatin A	not_in_edm
PF11407.7	RestrictionMunI	Type II restriction enzyme MunI	auto_discard
PF11408.7	Helicase_Sgs1	Sgs1 RecQ helicase	not_in_edm
PF11409.7	SARA	Smad anchor for receptor activation (SARA)	not_in_edm
PF11410.7	Antifungal_pept	Antifungal peptide	not_in_edm
PF11411.7	DNA_ligase_IV	DNA ligase IV	not_in_bgc
PF11412.7	DsbC	Disulphide bond corrector protein DsbC	included
PF11413.7	HIF-1	Hypoxia-inducible factor-1	not_in_edm
PF11414.7	Suppressor_APC	Adenomatous polyposis coli tumour suppressor protein	not_in_edm
PF11415.7	Toxin_37	Antifungal peptide termicin	not_in_edm
PF11416.7	Syntaxin-5_N	Syntaxin-5 N-terminal, Sly1p-binding domain	not_in_edm
PF11417.7	Inhibitor_G39P	Loader and inhibitor of phage G40P	not_in_edm
PF11418.7	Scaffolding_pro	Phi29 scaffolding protein	not_in_edm
PF11419.7	DUF3194	Protein of unknown function (DUF3194)	not_in_edm
PF11420.7	Subtilosin_A	Bacteriocin subtilosin A	not_in_edm
PF11421.7	Synthase_beta	ATP synthase F1 beta subunit	included
PF11422.7	IBP39	Initiator binding protein 39 kDa	not_in_edm
PF11423.7	Repressor_Mnt	Regulatory protein Mnt	not_in_edm
PF11424.7	DUF3195	Protein of unknown function (DUF3195)	not_in_edm
PF11426.7	Tn7_TnsC_Int	Tn7 transposition regulator TnsC	not_in_edm
PF11427.7	HTH_Tnp_Tc3_1	Tc3 transposase	not_in_edm
PF11428.7	DUF3196	Protein of unknown function (DUF3196)	not_in_edm
PF11429.7	Colicin_D	Colicin D	not_in_edm
PF11430.7	EGL-1	Programmed cell death activator EGL-1	not_in_edm
PF11431.7	Transport_MerF	Membrane transport protein MerF	not_in_edm
PF11432.7	DUF3197	Protein of unknown function (DUF3197)	not_in_edm
PF11433.7	DUF3198	Protein of unknown function (DUF3198)	not_in_edm
PF11434.7	CHIPS	Chemotaxis-inhibiting protein CHIPS	not_in_edm
PF11435.7	She2p	RNA binding protein She2p	not_in_edm
PF11436.7	DUF3199	Protein of unknown function (DUF3199)	not_in_edm
PF11437.7	Vanabin-2	Vanadium-binding protein 2	not_in_edm
PF11438.7	N36	36-mer N-terminal peptide of the N protein (N36)	not_in_edm
